Clust,Lon,Lat,Shap2014,Shap2015,Shap2016,Shap2017,Shap2018,Shap2019,Shap2020,Shap2021
3,140,24,-0.007694822,0.036835959,0.008803788,0.004181641,-0.054229801,-0.049637896,-0.085788337,0.015755872
7,140,26,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,140,28,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,140,30,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
5,140,32,-0.046020612,-0.308074814,-0.386346147,0.244286308,0.887002813,-0.208670771,-0.181261647,0.563723026
5,140,34,-0.046020612,-0.308074814,-0.386346147,0.244286308,0.887002813,-0.208670771,-0.181261647,0.563723026
5,140,36,-0.046020612,-0.308074814,-0.386346147,0.244286308,0.887002813,-0.208670771,-0.181261647,0.563723026
6,140,40,0.13997236,0.062265399,-0.238741438,0.187301717,0.044203843,0.184694866,0.108707598,0.135307053
6,140,42,0.13997236,0.062265399,-0.238741438,0.187301717,0.044203843,0.184694866,0.108707598,0.135307053
8,140,44,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,140,46,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,140,48,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
9,140,54,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,140,56,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,140,58,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
1,142,-16,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,142,-14,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,142,-12,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,142,-10,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
2,142,-2,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,0,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,2,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,4,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,6,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,8,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
10,142,10,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,142,12,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,142,14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
2,142,16,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,142,18,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
11,142,20,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
3,142,22,-0.007694822,0.036835959,0.008803788,0.004181641,-0.054229801,-0.049637896,-0.085788337,0.015755872
3,142,24,-0.007694822,0.036835959,0.008803788,0.004181641,-0.054229801,-0.049637896,-0.085788337,0.015755872
7,142,26,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,142,28,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,142,30,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,142,32,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
5,142,34,-0.046020612,-0.308074814,-0.386346147,0.244286308,0.887002813,-0.208670771,-0.181261647,0.563723026
12,142,36,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,142,38,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
6,142,42,0.13997236,0.062265399,-0.238741438,0.187301717,0.044203843,0.184694866,0.108707598,0.135307053
8,142,44,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,142,46,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,142,48,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
9,142,50,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,142,52,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,142,54,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,142,56,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,142,58,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
1,144,-12,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,144,-10,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,144,-8,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
13,144,-2,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
10,144,0,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
2,144,2,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
2,144,4,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
10,144,6,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,144,8,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,144,10,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,144,12,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,144,14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,144,16,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
2,144,18,0.147375493,0.213862513,0.159038256,-0.249876571,0.104396726,0.093313921,0.177938235,-0.078896483
11,144,20,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
3,144,22,-0.007694822,0.036835959,0.008803788,0.004181641,-0.054229801,-0.049637896,-0.085788337,0.015755872
7,144,24,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,144,26,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,144,28,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,144,30,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,144,32,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
5,144,34,-0.046020612,-0.308074814,-0.386346147,0.244286308,0.887002813,-0.208670771,-0.181261647,0.563723026
12,144,36,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,144,38,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,144,40,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
6,144,42,0.13997236,0.062265399,-0.238741438,0.187301717,0.044203843,0.184694866,0.108707598,0.135307053
8,144,46,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,144,48,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
9,144,50,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,144,52,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,144,54,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,144,56,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,144,58,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,144,60,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
1,146,-16,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,146,-14,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,146,-12,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,146,-10,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,146,-8,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
13,146,-4,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,146,-2,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
10,146,0,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,2,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,4,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,6,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,8,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,10,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,12,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,146,16,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
11,146,18,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,146,20,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,146,22,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
7,146,24,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,146,26,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,146,28,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,146,30,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,146,32,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
14,146,34,0.075501528,-0.012746338,0.043816859,-0.425281287,0.000226594,-0.230334264,0.187168668,0.108280176
12,146,36,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,146,38,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,146,40,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,146,42,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
8,146,44,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,146,46,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,146,48,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
9,146,50,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,146,52,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,146,54,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,146,56,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,146,58,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
15,146,60,0.439056106,0.012549256,-0.146078787,-0.083813333,-0.010554253,-0.104422545,-0.147133167,0.076214128
16,148,-18,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,148,-16,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
1,148,-14,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,148,-12,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
1,148,-10,-0.05749725,0.090910519,0.103511867,-0.025884739,0.343399879,-0.056818247,0.249784344,-0.015849147
13,148,-6,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,148,-4,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,148,-2,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,148,0,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
10,148,2,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,4,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,6,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,8,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,10,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,12,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,14,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,148,16,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
11,148,18,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,148,20,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,148,22,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
11,148,24,0.206718869,-0.249859607,-0.289413984,0.301534582,0.215534237,0.118072168,0.173784777,0.32789083
7,148,26,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,148,28,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,148,30,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
7,148,32,0.806780616,0.806163649,1.080258063,0.784648605,0.194607866,-0.207892522,1.196953436,0.667635388
14,148,34,0.075501528,-0.012746338,0.043816859,-0.425281287,0.000226594,-0.230334264,0.187168668,0.108280176
12,148,36,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,148,38,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,148,40,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
12,148,42,0.072421155,-0.220144926,0.153478478,0.10636973,-0.080581726,0.162676623,0.158236131,0.065592219
8,148,44,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,148,46,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
8,148,48,0.915732787,-0.231411266,1.026584051,-0.97612997,0.845056224,-0.68318182,1.019928583,-0.651125441
15,148,50,0.439056106,0.012549256,-0.146078787,-0.083813333,-0.010554253,-0.104422545,-0.147133167,0.076214128
9,148,52,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,148,54,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,148,56,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
9,148,58,0.163334205,-0.142557324,0.331112599,-0.127537717,-0.663233813,-0.118604547,0.031539735,0.204590431
15,148,60,0.439056106,0.012549256,-0.146078787,-0.083813333,-0.010554253,-0.104422545,-0.147133167,0.076214128
16,150,-22,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,150,-20,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,150,-18,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,150,-16,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
16,150,-14,-0.177778981,0.11568319,0.089618748,0.035599316,0.0993404,0.099659616,-0.203441562,-0.132581626
13,150,-12,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,-10,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,-8,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,-6,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,-4,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,-2,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
13,150,0,0.134140399,0.276057736,0.139250145,-0.016923546,0.069552249,0.272858347,0.208296976,0.106457721
10,150,2,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
10,150,4,0.034169147,-0.333788774,0.011111098,-0.019212101,0.21381013,0.256593904,-0.021174182,0.086765685
